Lake,SampDepthRepID,SampID,Depth,FieldSiteID,Habitat,ZoneHabitat,Family,ScientificName,CommonName,SignalReads,marker,Group
Loon,1324s3,1324,surface,L_t4abc,outlet,fringe,Percidae,Etheostoma nigrum,Johnny Darter,108,Ac16S,fish
Loon,1322s1,1322,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2560,Ac16S,fish
Loon,1322s1,1322,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4309,Am12S,fish
Loon,1322s2,1322,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3204,Ac16S,fish
Loon,1322s2,1322,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2590,Am12S,fish
Loon,1322s3,1322,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4783,Ac16S,fish
Loon,1322s3,1322,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,5183,Am12S,fish
Loon,1323s1,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,6339,Ac16S,fish
Loon,1323s1,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,10194,Am12S,fish
Loon,1323s2,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,177,Ac16S,fish
Loon,1323s2,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3669,Am12S,fish
Loon,1323s3,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,1312,Ac16S,fish
Loon,1323s3,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3946,Am12S,fish
Loon,1324s1,1324,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,6367,Ac16S,fish
Loon,1324s1,1324,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,12503,Am12S,fish
Loon,1324s2,1324,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,17429,Ac16S,fish
Loon,1324s2,1324,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,23195,Am12S,fish
Loon,1324s3,1324,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3813,Ac16S,fish
Loon,1324s3,1324,surface,L_t4abc,outlet,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3904,Am12S,fish
Loon,1322s3,1322,surface,L_t4abc,outlet,fringe,Esocidae,Esox lucius,Northern Pike,2982,Am12S,fish
Loon,1323s2,1323,surface,L_t4abc,outlet,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,3011,Ac16S,fish
Loon,1324s3,1324,surface,L_t4abc,outlet,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,37,Am12S,fish
Loon,1322s1,1322,surface,L_t4abc,outlet,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,1894,Am12S,fish
Loon,1324s3,1324,surface,L_t4abc,outlet,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,19,Ac16S,fish
Loon,1322s1,1322,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,2976,Am12S,fish
Loon,1322s2,1322,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,1305,Ac16S,fish
Loon,1322s2,1322,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,4266,Am12S,fish
Loon,1322s3,1322,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,2140,Ac16S,fish
Loon,1322s3,1322,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,261,Am12S,fish
Loon,1323s1,1323,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,287,Ac16S,fish
Loon,1323s1,1323,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,1020,Am12S,fish
Loon,1324s3,1324,surface,L_t4abc,outlet,fringe,Percidae,Perca flavescens,Yellow Perch,2233,Am12S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,26911,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,98580,Am12S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,10385,Ac16S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,29724,Am12S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,5658,Ac16S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,13230,Am12S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,98,Am12S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Cyprinidae,Notemigonus crysoleucas,Golden Shiner,10641,Ac16S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Percidae,Etheostoma exile,Iowa Darter,30,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Percidae,Etheostoma nigrum,Johnny Darter,14,Ac16S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Percidae,Etheostoma nigrum,Johnny Darter,15,Ac16S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,77,Am12S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,264,Ac16S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,12932,Am12S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Esocidae,Esox lucius,Northern Pike,46,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,37168,Am12S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,3599,Ac16S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,2576,Am12S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,14702,Ac16S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,9028,Am12S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,16,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,49,Am12S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,34,Ac16S,fish
Loon,1325s3,1325,surface,L_t5,choice,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,21,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Fundulidae,Fundulus diaphanus,Banded Killifish,19,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,15,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,10942,Am12S,fish
Loon,1325s2,1325,surface,L_t5,choice,fringe,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,6059,Ac16S,fish
Loon,1325s1,1325,surface,L_t5,choice,fringe,Cyprinidae,Notropis heterodon,Blackchin Shiner,5833,Ac16S,fish
Loon,1326b2,1326,bottom,L_t6,choice,open water,Centrarchidae,Lepomis macrochirus,Bluegill,13145,Ac16S,fish
Loon,1326b1,1326,bottom,L_t6,choice,open water,Salmonidae,Coregonus sp.,Cisco or Whitefish,10069,Ac16S,fish
Loon,1326b2,1326,bottom,L_t6,choice,open water,Salmonidae,Coregonus sp.,Cisco or Whitefish,10430,Ac16S,fish
Loon,1326b2,1326,bottom,L_t6,choice,open water,Percidae,Etheostoma exile,Iowa Darter,99,Ac16S,fish
Loon,1326b1,1326,bottom,L_t6,choice,open water,Percidae,Etheostoma nigrum,Johnny Darter,23,Ac16S,fish
Loon,1326b2,1326,bottom,L_t6,choice,open water,Centrarchidae,Micropterus salmoides,Largemouth Bass,122,Ac16S,fish
Loon,1326b1,1326,bottom,L_t6,choice,open water,Percidae,Perca flavescens,Yellow Perch,16728,Ac16S,fish
Loon,1326b2,1326,bottom,L_t6,choice,open water,Percidae,Perca flavescens,Yellow Perch,7246,Ac16S,fish
Loon,1326b2,1326,bottom,L_t6,choice,open water,Fundulidae,Fundulus diaphanus,Banded Killifish,34,Ac16S,fish
Little Pine,1586s1,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,25714,Am12S,fish
Little Pine,1586s1,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,13016,Ac16S,fish
Little Pine,1586s2,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,23496,Am12S,fish
Little Pine,1586s2,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,11154,Ac16S,fish
Little Pine,1586s3,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,25671,Am12S,fish
Little Pine,1586s3,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,12060,Ac16S,fish
Little Pine,1586s1,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2144,Ac16S,fish
Little Pine,1586s1,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2290,Am12S,fish
Little Pine,1586s2,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,112,Ac16S,fish
Little Pine,1586s3,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3491,Ac16S,fish
Little Pine,1586s3,1586,surface,LP_f1,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4387,Am12S,fish
Little Pine,1586s2,1586,surface,LP_f1,fringe,fringe,Esocidae,Esox lucius,Northern Pike,29,Ac16S,fish
Little Pine,1586s3,1586,surface,LP_f1,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,385,Am12S,fish
Little Pine,1586s1,1586,surface,LP_f1,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,99,Ac16S,fish
Little Pine,1586s3,1586,surface,LP_f1,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,26,Ac16S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Cyprinidae,Notropis heterolepis,Blacknose Shiner,883,Ac16S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Cyprinidae,Notropis heterolepis,Blacknose Shiner,2602,Ac16S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,14095,Am12S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,7616,Ac16S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,22951,Am12S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,20553,Ac16S,fish
Little Pine,1587s3,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,26003,Am12S,fish
Little Pine,1587s3,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,61176,Ac16S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,234,Ac16S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,1118,Am12S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,849,Am12S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,340,Ac16S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,1242,Ac16S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2856,Ac16S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3867,Am12S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Esocidae,Esox lucius,Northern Pike,8792,Am12S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Esocidae,Esox lucius,Northern Pike,3901,Ac16S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Esocidae,Esox lucius,Northern Pike,7345,Am12S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Esocidae,Esox lucius,Northern Pike,4335,Ac16S,fish
Little Pine,1587s3,1587,surface,LP_f2,fringe,fringe,Esocidae,Esox lucius,Northern Pike,15690,Am12S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,4660,Am12S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,994,Ac16S,fish
Little Pine,1587s3,1587,surface,LP_f2,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,6015,Ac16S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,1053,Am12S,fish
Little Pine,1587s1,1587,surface,LP_f2,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,238,Ac16S,fish
Little Pine,1587s2,1587,surface,LP_f2,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,988,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Cyprinidae,Notropis heterolepis,Blacknose Shiner,1430,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,16914,Am12S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,8017,Ac16S,fish
Little Pine,1588s2,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,28811,Am12S,fish
Little Pine,1588s2,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,45818,Ac16S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,13590,Am12S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,17528,Ac16S,fish
Little Pine,1588s2,1588,surface,LP_f3,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,140,Ac16S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Atherinopsidae,Labidesthes sicculus,Brook Silverside,10,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,4719,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Umbridae,Umbra limi,Central Mudminnow,1785,Am12S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Umbridae,Umbra limi,Central Mudminnow,1257,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,2292,Ac16S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2061,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Esocidae,Esox lucius,Northern Pike,9705,Am12S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Esocidae,Esox lucius,Northern Pike,593,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,3055,Ac16S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,7174,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,102,Ac16S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,1615,Am12S,fish
Little Pine,1588s3,1588,surface,LP_f3,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,5141,Am12S,fish
Little Pine,1588s1,1588,surface,LP_f3,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,104,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,14152,Am12S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,22292,Ac16S,fish
Little Pine,1589s2,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,42720,Am12S,fish
Little Pine,1589s2,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,22574,Ac16S,fish
Little Pine,1589s3,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,15876,Am12S,fish
Little Pine,1589s3,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,8139,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Amiidae,Amia calva,Bowfin,1271,Am12S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Amiidae,Amia calva,Bowfin,255,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Atherinopsidae,Labidesthes sicculus,Brook Silverside,19,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,3426,Ac16S,fish
Little Pine,1589s3,1589,surface,LP_f4,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,1010,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Esocidae,Esox lucius,Northern Pike,3732,Am12S,fish
Little Pine,1589s2,1589,surface,LP_f4,fringe,fringe,Esocidae,Esox lucius,Northern Pike,2951,Am12S,fish
Little Pine,1589s3,1589,surface,LP_f4,fringe,fringe,Esocidae,Esox lucius,Northern Pike,4489,Am12S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,4052,Am12S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,1301,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,13,Ac16S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,2585,Am12S,fish
Little Pine,1589s1,1589,surface,LP_f4,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,287,Ac16S,fish
Little Pine,1589s2,1589,surface,LP_f4,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,3557,Ac16S,fish
Little Pine,1589s3,1589,surface,LP_f4,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,880,Ac16S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Fundulidae,Fundulus diaphanus,Banded Killifish,864,Ac16S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Cyprinidae,Notropis heterolepis,Blacknose Shiner,874,Ac16S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,17702,Ac16S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,11067,Ac16S,fish
Little Pine,1590s3,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,47870,Ac16S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,1117,Am12S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,2006,Ac16S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Ictaluridae,Ameiurus nebulosus/melas,Brown/Black Bullhead,4104,Am12S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,3366,Ac16S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,9212,Ac16S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4411,Am12S,fish
Little Pine,1590s3,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4317,Ac16S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Esocidae,Esox lucius,Northern Pike,5846,Am12S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Esocidae,Esox lucius,Northern Pike,1964,Am12S,fish
Little Pine,1590s3,1590,surface,LP_f5,fringe,fringe,Esocidae,Esox lucius,Northern Pike,7202,Am12S,fish
Little Pine,1590s3,1590,surface,LP_f5,fringe,fringe,Esocidae,Esox lucius,Northern Pike,3795,Ac16S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,7702,Ac16S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Centrarchidae,Ambloplites rupestris,Rock Bass,539,Ac16S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,1512,Am12S,fish
Little Pine,1590s2,1590,surface,LP_f5,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,71,Ac16S,fish
Little Pine,1590s3,1590,surface,LP_f5,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,5476,Am12S,fish
Little Pine,1590s1,1590,surface,LP_f5,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,1218,Ac16S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,15542,Am12S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,37083,Ac16S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,35562,Ac16S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,14524,Am12S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,33258,Ac16S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Atherinopsidae,Labidesthes sicculus,Brook Silverside,15,Ac16S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Atherinopsidae,Labidesthes sicculus,Brook Silverside,24,Ac16S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Umbridae,Umbra limi,Central Mudminnow,1348,Ac16S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,1764,Am12S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,2544,Ac16S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,1669,Ac16S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4039,Ac16S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Esocidae,Esox lucius,Northern Pike,953,Ac16S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Esocidae,Esox lucius,Northern Pike,6356,Am12S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Esocidae,Esox lucius,Northern Pike,7527,Am12S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Esocidae,Esox lucius,Northern Pike,14393,Ac16S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,2209,Am12S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,10973,Ac16S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,7730,Ac16S,fish
Little Pine,1591s3,1591,surface,LP_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,1446,Am12S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,2436,Am12S,fish
Little Pine,1591s1,1591,surface,LP_f6,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,428,Am12S,fish
Little Pine,1591s2,1591,surface,LP_f6,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,12,Ac16S,fish
Little Pine,1592s1,1592,surface,LP_f7,fringe,fringe,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,1611,Ac16S,fish
Little Pine,1592s1,1592,surface,LP_f7,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,23278,Am12S,fish
