OID_,OlsonSiteID,EvalStatus,Lake.Name,LakeClass,Date,Time,latDDM,LonDDM,LatDD,LonDD,SiteType1,Habitat,FieldSiteID,SitePhotoQty,SiteID,SiteDescription1,SiteDescription2,SiteDepth_m,Fish present?,Fish ID,ProbeDepth_m,TempC,Cond_ɥS/cm,Turb_NTU,DO%,DO_mg/L,VegScoreMethod,VegScore,DomVeg,VegNotes,SedType1,SedType2,Weather,Wind_mph,WindDirection,SampleEventCode,SampleSTIS,SampleDepth,gear,sample_qty,filter_qty,DNA_qty,SampDepth_m,Samp_vol_mL
493,eDNAMN2021-493,TS,Big Pine,1,8/11/2021,9:49,46° 20.8218,93°47.3652,46.34703,-93.78942,random,fringe,BP_f14,3,1491,veg patch,NA,1.4,unknown,NA,0.5,23.4,168.6,3.2,103.7,8.4,visual,4,FL/SAV,NA,organic,silt,sunny,0,NA,21MN_eDNAfsh_BP_493fs,1491s,surface,hand or pole grab,3,3,TBD,0,250
494,eDNAMN2021-494,TS,Big Pine,1,8/9/2021,14:50,46° 21.3012,93°45.672,46.35502,-93.7612,random,fringe,BP_f15,2,1492,veg patch,woody structure,0.3,unknown,NA,0.4,26.4,167.2,1.5,145.3,11,visual,1,EM,NA,sand,rock,sunny,0,NA,21MN_eDNAfsh_BP_494fs,1492s,surface,hand or pole grab,3,3,TBD,0,250
495,eDNAMN2021-495,TS,Big Pine,1,8/9/2021,14:02,46° 21.5442,93°45.7668,46.35907,-93.76278,random,fringe,BP_f16,3,1493,other,floating vegetation mat,0.8,unknown,NA,0.4,26.2,166.4,2.4,132,10.1,visual,2,EM,veg mat,sand,rock,sunny ,0,NA,21MN_eDNAfsh_BP_495fs,1493s,surface,hand or pole grab,3,3,TBD,0,250
496,eDNAMN2021-496,TS,Big Pine,1,8/9/2021,17:42,46° 21.4368,93°46.629,46.35728,-93.77715,random,fringe,BP_f17,0,1494,woody structure,open water,0.5,unknown,NA,0.5,26.8,166.6,3,141.2,10.4,visual,2,FL,NA,sand,rock,sunny,0,NA,21MN_eDNAfsh_BP_496fs,1494s,surface,hand or pole grab,3,3,TBD,0,250
497,eDNAMN2021-497,TS,Big Pine,1,8/9/2021,17:28,46° 21.558,93°46.6092,46.3593,-93.77682,random,fringe,BP_f18,0,1495,open water,rocky shoreline,0.8,unknown,NA,0.5,25.7,165.3,1.8,140.9,10.8,visual,1,SAV,NA,sand,rock,sunny,10-May,SE,21MN_eDNAfsh_BP_497fs,1495s,surface,hand or pole grab,3,3,TBD,0,250
498,eDNAMN2021-498,TS,Big Pine,1,8/9/2021,12:11,46° 21.0462,93°46.332,46.35077,-93.7722,random,fringe,BP_f19,0,1496,open water,NA,1,unknown,NA,0.5,24.9,167.6,2.1,121.7,9.58,visual,3.5,SAV,deep SAV,rock,sand,sunny ,<5,SSE,21MN_eDNAfsh_BP_498fs,1496s,surface,hand or pole grab,3,3,TBD,0,250
481,eDNAMN2021-481,TS,Big Pine,1,8/11/2021,10:45,46° 21.0348,93°46.9842,46.35058,-93.78307,random,fringe,BP_f2,1,1497,other,on shoreline,0.1,unknown,NA,0.3,23.1,170.1,3.7,93.4,7.6,visual,2,EM,NA,sand,rock,sunny,<5,W,21MN_eDNAfsh_BP_481fs,1497s,surface,hand or pole grab,3,3,TBD,0,250
499,eDNAMN2021-499,TS,Big Pine,1,8/11/2021,8:32,46° 21.6222,93°46.71,46.36037,-93.7785,random,fringe,BP_f20,3,1498,veg patch,NA,1.5,unknown,NA,0.5,22.8,179.1,2.4,56.1,4.6,visual,4,SAV,NA,organic,silt,sunny,15-Oct,SW,21MN_eDNAfsh_BP_499fs,1498s,surface,hand or pole grab,3,3,TBD,0,250
500,eDNAMN2021-500,TS,Big Pine,1,8/9/2021,17:46,46° 21.3108,93°46.6422,46.35518,-93.77737,random,fringe,BP_f21,0,1499,veg patch,NA,0.4,unknown,NA,0.4,26.4,167.1,2.8,136.8,10.5,visual,3,FL,NA,organic,sand,sunny,5,SE,21MN_eDNAfsh_BP_500fs,1499s,surface,hand or pole grab,3,3,TBD,0,250
501,eDNAMN2021-501,TS,Big Pine,1,8/11/2021,10:36,46° 20.886,93°47.127,46.3481,-93.78545,random,fringe,BP_f22,2,1500,veg patch,NA,1,unknown,NA,0.5,23,175.7,3,71.6,5.8,visual,4,FL/SAV,NA,organic,silt,sunny,15-Oct,W,21MN_eDNAfsh_BP_501fs,1500s,surface,hand or pole grab,3,3,TBD,0,250
502,eDNAMN2021-502,TS,Big Pine,1,8/9/2021,16:27,46° 21.1212,93°45.5412,46.35202,-93.75902,random,fringe,BP_f23,0,1501,veg patch,NA,1.2,present,"sunfish, large mouth bass",0.5,27.1,160.2,2.1,174.5,13.2,visual,4,SAV,NA,organic,silt,sunny ,0,NA,21MN_eDNAfsh_BP_502fs,1501s,surface,hand or pole grab,3,3,TBD,0,250
482,eDNAMN2021-482,TS,Big Pine,1,8/9/2021,15:38,46° 20.958,93°45.99,46.3493,-93.7665,random,fringe,BP_f3,0,1502,open water,NA,0.7,unknown,NA,0.3,25.7,165.9,1.9,141,10.7,visual,2,EM,NA,rock/sand,NA,sunny,0,NA,21MN_eDNAfsh_BP_482fs,1502s,surface,hand or pole grab,3,3,TBD,0,250
483,eDNAMN2021-483,TS,Big Pine,1,8/9/2021,16:22,46° 21.0822,93°45.6678,46.35137,-93.76113,random,fringe,BP_f4,0,1503,veg patch,slick,1.4,unknown,NA,0.5,25.1,165.9,1.8,132.4,10.4,visual,4,SAV,NA,organic,silt,sunny,<5,SSE,21MN_eDNAfsh_BP_483fs,1503s,surface,hand or pole grab,3,3,TBD,0,250
484,eDNAMN2021-484,TS,Big Pine,1,8/9/2021,17:00,46° 21.829,93°46.3842,46.36382,-93.77307,random,fringe,BP_f5,0,1504,veg patch,NA,1.1,unknown,NA,0.5,28.1,167.8,2,137.6,10.5,visual,4,SAV,NA,organic,silt,sunny,0,NA,21MN_eDNAfsh_BP_484fs,1504s,surface,hand or pole grab,3,3,TBD,0,250
485,eDNAMN2021-485,TS,Big Pine,1,8/9/2021,12:18,46° 20.9922,93°46.2798,46.34987,-93.77133,random,fringe,BP_f6,0,1505,veg patch,NA,0.9,unknown,NA,0.5,24.8,166.3,2.1,111.4,8.77,visual,3,SAV,NA,organic,sand,sunny ,0,NA,21MN_eDNAfsh_BP_485fs,1505s,surface,hand or pole grab,3,3,TBD,0,250
486,eDNAMN2021-486,TS,Big Pine,1,8/9/2021,15:26,46° 20.9238,93°46.1268,46.34873,-93.76878,random,fringe,BP_f7,0,1506,veg patch,out from dried up outlet,0.2,unknown,NA,0.3,26.7,165.4,1.7,152.1,11.5,visual,3,FL,lily,sand,rock,sunny ,0,NA,21MN_eDNAfsh_BP_486fs,1506s,surface,hand or pole grab,3,3,TBD,0,250
487,eDNAMN2021-487,TS,Big Pine,1,8/9/2021,13:53,46° 21.5358,93°45.4452,46.35893,-93.75742,random,fringe,BP_f8,2,1507,veg patch,NA,1.2,present,sunfish,0.5,24.8,169.3,2.3,128.7,10.3,visual,4,SAV,NA,organic,silt,sunny ,0,NA,21MN_eDNAfsh_BP_487fs,1507s,surface,hand or pole grab,3,3,TBD,0,250
488,eDNAMN2021-488,TS,Big Pine,1,8/11/2021,8:24,46° 21.6132,93°46.662,46.36022,-93.7777,random,fringe,BP_f9,1,1508,other,open area between vegetation,0.2,unknown,NA,0.2,23.1,169.2,2,94.1,7.68,visual,3,EM/FL,NA,rock,sand,sunny,15-Oct,SW,21MN_eDNAfsh_BP_488fs,1508s,surface,hand or pole grab,3,3,TBD,0,250
341,eDNAMN2021-341,TS,Big Pine,1,8/9/2021,18:00,46° 21.3648,93°46.8372,46.35608,-93.78062,random,nearshore,BP_n1,0,1509,veg patch,NA,3,unknown,NA,0.5,28.1,164.4,2.3,146,10.8,visual,4,SAV,NA,organic,silt,sunny,<5,SE,21MN_eDNAfsh_BP_341ns,1509s,surface,hand or pole grab,3,3,TBD,0,250
351,eDNAMN2021-351,TS,Big Pine,1,8/9/2021,11:59,46° 21.198,93°46.2738,46.3533,-93.77123,random,nearshore,BP_n11,1,1510,slick,"shallow hump, bullrush island in the middle of open water",1.6,unknown,NA,0.5,24.78,169.7,1.9,110.6,8.68,visual,4,EM,bullrush,rock,sand,sunny ,0,NA,21MN_eDNAfsh_BP_351ns,1510s,surface,hand or pole grab,3,3,TBD,0,250
359,eDNAMN2021-359,TS,Big Pine,1,8/9/2021,14:13,46° 21.5208,93°45.918,46.35868,-93.7653,random,nearshore,OS_BP_n11,0,1511,veg patch,NA,2.5,present,no ID,0.5,24.9,166.4,2.7,126.4,9.85,visual,4,SAV,NA,organic,sand,sunny ,<5,SSE,21MN_eDNAfsh_BP_359ns,1511s,surface,hand or pole grab,3,3,TBD,0,250
352,eDNAMN2021-352,TS,Big Pine,1,8/9/2021,13:27,46° 21.6708,93°45.8052,46.36118,-93.76342,random,nearshore,BP_n12,2,1512,veg patch,NA,2,unknown,NA,0.5,24.8,168.6,2.3,113,8.98,visual,4,SAV,NA,organic,silt,sunny ,<5,SSE,21MN_eDNAfsh_BP_352ns,1512s,surface,hand or pole grab,3,3,TBD,0,250
353,eDNAMN2021-353,TS,Big Pine,1,8/11/2021,10:30,46° 20.800,93°47.16,46.34667,-93.786,random,nearshore,BP_n13,3,1513,veg patch,slick,3.1,unknown,NA,0.5,23.6,169.1,3.1,99.7,8.1,visual,3,SAV,veg mat,organic,silt,sunny ,15-Oct,W,21MN_eDNAfsh_BP_353ns,1513s,surface,hand or pole grab,3,3,TBD,0,250
361,eDNAMN2021-361,TS,Big Pine,1,8/9/2021,16:44,46° 21.759,93°46.4328,46.36265,-93.77388,random,nearshore,OS_BP_n13,0,1514,veg patch,NA,2,unknown,NA,0.5,26.1,168.5,3.8,125.1,9.56,visual,4,SAV,NA,organic,silt,sunny,5,SSE,21MN_eDNAfsh_BP_361ns,1514s,surface,hand or pole grab,3,3,TBD,0,250
354,eDNAMN2021-354,TS,Big Pine,1,8/9/2021,14:40,46° 21.3378,93°45.8382,46.35563,-93.76397,random,nearshore,BP_n14,0,1515,slick,lee side of floating veg mat,2.7,unknown,NA,0.5,25.1,167.5,1.8,118.7,9.31,visual,4,SAV,NA,organic,silt,sunny ,<5,SSE,21MN_eDNAfsh_BP_354ns,1515s,surface,hand or pole grab,3,3,TBD,0,250
355,eDNAMN2021-355,TS,Big Pine,1,8/9/2021,13:40,46° 21.6162,93°45.6498,46.36027,-93.76083,random,nearshore,BP_n15,0,1516,veg patch,open water,2.4,unknown,NA,0.5,24.3,165.8,2.6,127.9,10.2,visual,4,SAV,deep SAV,organic,silt,sunny ,<5,SSE,21MN_eDNAfsh_BP_355ns,1516s,surface,hand or pole grab,3,3,TBD,0,250
342,eDNAMN2021-342,TS,Big Pine,1,8/9/2021,16:02,46° 21.093,93°45.861,46.35155,-93.76435,random,nearshore,BP_n2,0,1517,veg patch,slick,2.4,unknown,NA,0.5,25.9,166.8,1.6,122.2,9.51,visual,4,SAV,NA,organic,silt,sunny,5,SSE,21MN_eDNAfsh_BP_342ns,1517s,surface,hand or pole grab,3,3,TBD,0,250
345,eDNAMN2021-345,TS,Big Pine,1,8/11/2021,9:25,46° 21.2142,93°47.1312,46.35357,-93.78552,random,nearshore,BP_n5,0,1518,veg patch,NA,1.7,unknown,NA,0.5,23.4,169.4,3.2,104.6,8.4,visual,4,SAV,NA,sand,rock,sunny,0,NA,21MN_eDNAfsh_BP_345ns,1518s,surface,hand or pole grab,3,3,TBD,0,250
346,eDNAMN2021-346,TS,Big Pine,1,8/9/2021,15:44,46° 21.0462,93°46.0002,46.35077,-93.76667,random,nearshore,BP_n6,0,1519,veg patch,NA,1.7,unknown,NA,0.5,25.4,164.8,1.7,133.8,10,visual,4,SAV,NA,organic,silt,sunny,10-May,SSE,21MN_eDNAfsh_BP_346ns,1519s,surface,hand or pole grab,3,3,TBD,0,250
347,eDNAMN2021-347,TS,Big Pine,1,8/9/2021,18:18,46° 21.112,93°46.6848,46.3519,-93.77808,random,nearshore,BP_n7,0,1520,veg patch,NA,1.8,unknown,NA,0.5,25.7,166.7,1,133.8,10.4,visual,4,SAV,NA,sand,silt,sunny,<5,SE,21MN_eDNAfsh_BP_347ns,1520s,surface,hand or pole grab,3,3,TBD,0,250
348,eDNAMN2021-348,TS,Big Pine,1,8/9/2021,12:49,46° 21.8418,93°46.071,46.36403,-93.76785,random,nearshore,BP_n8,0,1521,veg patch,open water,2.4,unknown,NA,0.5,24.7,169,2.4,110.8,8.88,visual,4,SAV,NA,organic,silt,sunny ,<5,SSE,21MN_eDNAfsh_BP_348ns,1521s,surface,hand or pole grab,3,3,TBD,0,250
356,eDNAMN2021-356,TS,Big Pine,1,8/9/2021,17:21,46° 21.6708,93°46.626,46.36118,-93.7771,random,nearshore,OS_BP_n8,0,1522,veg patch,NA,1.8,unknown,NA,0.5,26.3,169.2,1.9,115.1,8.8,visual,4,SAV,NA,organic,silt,sunny,10-May,SSW,21MN_eDNAfsh_BP_356ns,1522s,surface,hand or pole grab,3,3,TBD,0,250
349,eDNAMN2021-349,TS,Big Pine,1,8/11/2021,11:05,46° 21.1038,93°46.8972,46.35173,-93.78162,random,nearshore,BP_n9,0,1523,veg patch,slick,0.3,unknown,NA,0.5,23.8,169.5,3,104.5,8.4,visual,2,SAV,NA,organic,silt,sunny,10-May,W,21MN_eDNAfsh_BP_349ns,1523s,surface,hand or pole grab,3,3,TBD,0,250
87,eDNAMN2021-087,TS,Big Pine,1,8/9/2021,15:56,46° 21.1812,93°45.924,46.35302,-93.7654,random,open water,BP_o1,0,1524,open water,NA,8.7,unknown,NA,8,14.7,183.6,3.1,23.8,2.35,visual,0,NA,NA,NA,NA,sunny,10-May,SSE,21MN_eDNAfsh_BP_87ob,1524b,bottom,niskin,3,3,TBD,8.5,250
87,eDNAMN2021-087,TS,Big Pine,1,8/9/2021,15:56,46° 21.1812,93°45.924,46.35302,-93.7654,random,open water,BP_o1,0,1524,open water,NA,8.7,unknown,NA,0.5,24.8,163.3,2,110.7,8.77,visual,0,NA,NA,NA,NA,sunny,10-May,SSE,21MN_eDNAfsh_BP_87os,1524s,surface,hand or pole grab,3,3,TBD,0,250
96,eDNAMN2021-096,TS,Big Pine,1,8/9/2021,12:06,46° 21.144,93°46.3092,46.3524,-93.77182,random,open water,BP_o10,0,1525,open water,partial windrow,7.8,unknown,NA,0.5,24.3,168.9,2.1,105.7,8.42,visual,0,NA,NA,NA,NA,sunny ,<5,SSE,21MN_eDNAfsh_BP_96os,1525s,surface,hand or pole grab,3,3,TBD,0,250
97,eDNAMN2021-097,TS,Big Pine,1,8/9/2021,17:12,46° 21.699,93°46.503,46.36165,-93.77505,random,open water,BP_o11,0,1526,open water,NA,5.8,unknown,NA,0.5,26.4,169.5,2.2,112.8,8.74,visual,0,NA,NA,NA,NA,sunny,<5,SSW,21MN_eDNAfsh_BP_97os,1526s,surface,hand or pole grab,3,3,TBD,0,250
98,eDNAMN2021-098,TS,Big Pine,1,8/9/2021,13:21,46° 21.6228,93°45.8832,46.36038,-93.76472,random,open water,BP_o12,0,1527,open water,NA,11.8,unknown,NA,0.5,24.5,169.2,2.5,111.3,8.83,visual,0,NA,NA,NA,NA,sunny ,5,SSE,21MN_eDNAfsh_BP_98os,1527s,surface,hand or pole grab,3,3,TBD,0,250
99,eDNAMN2021-099,TS,Big Pine,1,8/9/2021,11:50,46° 21.321,93°46.1898,46.35535,-93.76983,random,open water,BP_o13,0,1528,open water,NA,7.8,unknown,NA,0.5,24.2,165.7,2.01,106.7,8.53,visual,0,NA,NA,NA,NA,sunny,5,SSE,21MN_eDNAfsh_BP_99os,1528s,surface,hand or pole grab,3,3,TBD,0,250
100,eDNAMN2021-100,TS,Big Pine,1,8/9/2021,18:03,46° 21.2448,93°46.8612,46.35408,-93.78102,random,open water,BP_o14,0,1529,open water,NA,10.2,present,bait fish,0.5,25.6,168.4,2.4,116.3,9.06,visual,0,NA,NA,NA,NA,sunny ,10-May,SE,21MN_eDNAfsh_BP_100os,1529s,surface,hand or pole grab,3,3,TBD,0,250
88,eDNAMN2021-088,TS,Big Pine,1,8/9/2021,11:25,46° 21.4878,93°46.4838,46.35813,-93.77473,random,open water,BP_o2,0,1530,open water,NA,11,unknown,NA,9,12.8,188.3,2.5,20.6,2.12,visual,0,NA,NA,NA,NA,sunny,5,SSE,21MN_eDNAfsh_BP_88ob,1530b,bottom,niskin,3,3,TBD,10,250
88,eDNAMN2021-088,TS,Big Pine,1,8/9/2021,11:25,46° 21.4878,93°46.4838,46.35813,-93.77473,random,open water,BP_o2,0,1530,open water,NA,11,unknown,NA,0.5,24.1,168.4,1.5,104.2,8.43,visual,0,NA,NA,NA,NA,sunny,5,SSE,21MN_eDNAfsh_BP_88os,1530s,surface,hand or pole grab,3,3,TBD,0,250
89,eDNAMN2021-089,TS,Big Pine,1,8/9/2021,18:08,46° 21.173,93°46.761,46.35288,-93.77935,random,open water,BP_o3,0,1531,open water,NA,12.2,unknown,NA,11.5,10.4,185.9,3.7,0,0,visual,0,NA,NA,NA,NA,sunny,10-May,SE,21MN_eDNAfsh_BP_89ob,1531b,bottom,niskin,3,3,TBD,11.5,250
89,eDNAMN2021-089,TS,Big Pine,1,8/9/2021,18:08,46° 21.173,93°46.761,46.35288,-93.77935,random,open water,BP_o3,0,1531,open water,NA,12.2,unknown,NA,0.5,25.4,168.6,2.3,117.2,9.14,visual,0,NA,NA,NA,NA,sunny,10-May,SE,21MN_eDNAfsh_BP_89os,1531s,surface,hand or pole grab,3,3,TBD,0,250
90,eDNAMN2021-090,TS,Big Pine,1,8/9/2021,11:38,46° 21.495,93°46.221,46.35825,-93.77035,random,open water,BP_o4,0,1532,open water,NA,11,unknown,NA,9.5,11.81,188.3,3,16.9,1.87,visual,0,NA,NA,NA,NA,sunny,10-May,SSE,21MN_eDNAfsh_BP_90ob,1532b,bottom,niskin,3,3,TBD,9.5,250
90,eDNAMN2021-090,TS,Big Pine,1,8/9/2021,11:38,46° 21.495,93°46.221,46.35825,-93.77035,random,open water,BP_o4,0,1532,open water,NA,11,unknown,NA,0.5,23.8,169,2.1,105.1,8.5,visual,0,NA,NA,NA,NA,sunny,10-May,SSE,21MN_eDNAfsh_BP_90os,1532s,surface,hand or pole grab,3,3,TBD,0,250
91,eDNAMN2021-091,TS,Big Pine,1,8/9/2021,14:23,46° 21.3972,93°45.9582,46.35662,-93.76597,random,open water,BP_o5,0,1533,open water,NA,9.3,unknown,NA,8.5,13.7,187.6,3.5,24.3,2.43,visual,0,NA,NA,NA,NA,sunny ,<5,SSE,21MN_eDNAfsh_BP_91ob,1533b,bottom,niskin,3,3,TBD,9,250
91,eDNAMN2021-091,TS,Big Pine,1,8/9/2021,14:23,46° 21.3972,93°45.9582,46.35662,-93.76597,random,open water,BP_o5,0,1533,open water,NA,9.3,unknown,NA,0.5,24.3,159.2,2.7,111.5,8.75,visual,0,NA,NA,NA,NA,sunny ,<5,SSE,21MN_eDNAfsh_BP_91os,1533s,surface,hand or pole grab,3,3,TBD,0,250
92,eDNAMN2021-092,TS,Big Pine,1,8/9/2021,11:44,46° 21.4338,93°46.1412,46.35723,-93.76902,random,open water,BP_o6,0,1534,open water,NA,12.1,unknown,NA,0.5,24.1,168.6,2.2,103.7,8.26,visual,0,NA,NA,NA,NA,sunny,10-May,SSE,21MN_eDNAfsh_BP_92os,1534s,surface,hand or pole grab,3,3,TBD,0,250
93,eDNAMN2021-093,TS,Big Pine,1,8/9/2021,12:42,46° 21.7452,93°46.0188,46.36242,-93.76698,random,open water,BP_o7,0,1535,open water,NA,6.8,unknown,NA,0.5,24.5,169.2,2.5,106.4,8.44,visual,0,NA,NA,NA,NA,sunny ,5,SSE,21MN_eDNAfsh_BP_93os,1535s,surface,hand or pole grab,3,3,TBD,0,250
94,eDNAMN2021-094,TS,Big Pine,1,8/9/2021,13:47,46° 21.6042,93°45.4788,46.36007,-93.75798,random,open water,BP_o8,0,1536,open water,NA,10.3,unknown,NA,0.5,24.6,169.2,2.3,108.7,8.67,visual,0,NA,NA,NA,NA,sunny ,<5,SSE,21MN_eDNAfsh_BP_94os,1536s,surface,hand or pole grab,3,3,TBD,0,250
95,eDNAMN2021-095,TS,Big Pine,1,8/9/2021,11:16,46° 21.261,93°46.4778,46.35435,-93.77463,random,open water,BP_o9,1,1537,open water,NA,19.7,unknown,NA,0.5,24.1,167.6,0,104.5,8.48,visual,0,NA,NA,NA,NA,sunny,0,NA,21MN_eDNAfsh_BP_95os,1537s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Big Pine,1,8/11/2021,11:15,46° 20.9322,93°46.2672,46.34887,-93.77112,fixed,ramp,BP_t1,0,1538,other,end of dock,1.2,unknown,NA,0.5,23.8,170.2,3.3,102.3,8.7,visual,1,SAV,NA,sand,rock,sunny,<5,W,21MN_eDNAfsh_BP_t1s,1538s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Big Pine,1,8/11/2021,10:53,46° 20.8602,93°47.2248,46.34767,-93.78708,fixed,choice,BP_t10,0,1539,open water,NA,11.7,unknown,NA,10,11.2,192.3,4.5,0,0,visual,0,NA,NA,NA,NA,sunny ,10-May,W,21MN_eDNAfsh_BP_t10b,1539b,bottom,niskin,3,3,TBD,11.5,250
NA,NA,TS,Big Pine,1,8/11/2021,10:53,46° 20.8602,93°47.2248,46.34767,-93.78708,fixed,choice,BP_t10,0,1539,open water,NA,11.7,unknown,NA,0.5,23.4,169.2,3,101.1,8.2,visual,0,NA,NA,NA,NA,sunny ,10-May,W,21MN_eDNAfsh_BP_t10s,1539s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Big Pine,1,8/9/2021,13:17,46° 21.6138,93°45.9912,46.36023,-93.76652,fixed,deep point,BP_t2,0,1540,open water,NA,19.8,present,bait fish,17.5,8.15,195.5,4.6,0,0,visual,0,NA,NA,NA,NA,sunny ,10-May,SSE,21MN_eDNAfsh_BP_t2b,1540b,bottom,niskin,1,1,TBD,20,1000
NA,NA,TS,Big Pine,1,8/9/2021,13:17,46° 21.6138,93°45.9912,46.36023,-93.76652,fixed,deep point,BP_t2,0,1540,open water,NA,19.8,present,bait fish,0.5,24.2,168.7,2.6,106.1,8.54,visual,0,NA,NA,NA,NA,sunny ,10-May,SSE,21MN_eDNAfsh_BP_t2s,1540s,surface,hand or pole grab,1,1,TBD,0,1000
NA,NA,TS,Big Pine,1,8/9/2021,11:04,46° 21.3078,93°46.431,46.35513,-93.77385,fixed,deep point,BP_t3,0,1541,open water,NA,21,unknown,NA,18,10.3,185.5,0,0.3,0.05,visual,0,NA,NA,NA,NA,sunny,0,NA,21MN_eDNAfsh_BP_t3b,1541b,bottom,niskin,1,1,TBD,20.5,1000
NA,NA,TS,Big Pine,1,8/9/2021,11:04,46° 21.3078,93°46.431,46.35513,-93.77385,fixed,deep point,BP_t3,0,1541,open water,NA,21,unknown,NA,0.5,24.1,167.1,0,105.7,8.59,visual,0,NA,NA,NA,NA,sunny,0,NA,21MN_eDNAfsh_BP_t3s,1541s,surface,hand or pole grab,1,1,TBD,0,1000
NA,NA,TS,Big Pine,1,8/9/2021,13:00,46° 21.852,93°45.9732,46.3642,-93.76622,fixed,inlet,BP_t4,2,1542,veg patch,NA,0.1,unknown,NA,0.2,26.5,168.1,2.3,133.3,10.2,visual,4,EM,NA,organic,silt,sunny ,0,NA,21MN_eDNAfsh_BP_t4s,1542s,surface,hand or pole grab,3,3,TBD,0,250
